"","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25"
"155","1","7","9","51","16",0,49871933524505,-1,7044721902577,0,754279290830975,0,525130563741222,0,"248969065603219",0,131681951585783,0,396955308794573,0,797356448401269,0,241552559091487,1
"156","1","7","9","51","16",0,49312408012611,-1,7013566845375,0,765001738669981,0,522332768036063,0,"235898269094417",0,620052047770341,0,412349384001557,0,874598774088026,0,216161011227393,0
"157","1","7","9","51","16",0,489985616293376,-1,7033692673695,0,766846646127676,0,522763875124996,0,"235487082894653",0,608199195892771,0,416450410302356,0,874822305041557,0,219840092586286,0
"158","0","7","6","51","16",0,488994658028698,-1,7029472225346,0,766220042894323,0,522746267299492,0,"235506644049515",0,607701999435078,0,415945985010024,0,878120908144051,0,219531862516687,1
"159","1","7","9","51","16",0,489628682551813,-1,6996675726585,0,75958100010939,0,523249801822503,0,"236688524638012",0,597019019345165,0,410453047592189,0,809559683632721,0,242151650583547,0
"160","1","7","9","51","16",0,491272236967301,-1,7034357117428,0,767840677810627,0,52280941807948,0,"235534933434028",0,609116917414787,0,417412381481558,0,875853671467113,0,220743179948962,1
"161","1","7","9","51","16",0,49348861113507,-1,70165923995,0,765076064778611,0,522341676497978,0,"235840824584589",0,620016418622284,0,412347202792407,0,874900628866195,0,216206351487684,0
"162","1","7","9","51","16",0,488552624987768,-1,7037414613159,0,766518876680552,0,52273638478263,0,"235495867395313",0,60855132410267,0,416603790595294,0,87480283538892,0,21988132909394,1
"163","1","7","9","51","16",0,49196931883899,-1,698482238493,0,759358887271148,0,523279302697625,0,"236666696298358",0,594941611662351,0,409411417264678,0,811040728025788,0,241573898512018,1
"164","1","7","9","51","16",0,489985616293376,-1,7033692673695,0,766846646127676,0,522763875124996,0,"235487082894653",0,608199195892771,0,416450410302356,0,874822305041557,0,219840092586286,0
"165","1","7","9","51","16",0,489985750664593,-1,703367913951,0,76684667604242,0,522763297032003,0,"235485078475388",0,60820216351413,0,416450292649699,0,874821078557781,0,219840086582129,0
"166","1","7","9","51","16",0,48937173366289,-1,6989858840679,0,759096337253804,0,523251986668047,0,"236735930237489",0,596199383883071,0,410025952792373,0,814098961620679,0,242037163700067,0
"167","1","7","9","51","16",0,490368561716666,-1,6993254223947,0,759679173588413,0,523295184251251,0,"236735473184535",0,59662484661747,0,410429400039193,0,814329146977225,0,242425556639188,0
"168","1","7","9","51","16",0,491273065119026,-1,703696200555,0,767838846598029,0,522821065333631,0,"235528856338928",0,609122149852226,0,417411644430057,0,875870059131415,0,220743719241549,1
"169","1","7","9","51","16",0,488658664096345,-1,6986206434004,0,758968427311414,0,523194242400981,0,"236772878801741",0,596326758929631,0,410281592668585,0,811155454268992,0,242082664142677,1
"170","0","7","6","51","16",0,486716791371749,-1,6988889536473,0,757458367758816,0,523151599519366,0,"236637248733022",0,59513099638515,0,408503741571707,0,811310180732664,0,240490080177228,0
"171","1","7","9","51","16",0,490912939613766,-1,6999270583418,0,760575027835155,0,523304173386787,0,"236732291006331",0,597943905737437,0,411415621965414,0,810598903683917,0,243055211636949,0
"172","1","7","9","51","16",0,490284378359412,-1,6993945948849,0,760024971968204,0,523293004656285,0,"236752299852568",0,597330334407505,0,410911424048667,0,814205895905087,0,242790498737667,1
"173","0","7","6","51","16",0,487881250411896,-1,6971680332902,0,755928581927713,0,523085736245348,0,"236515090080222",0,591516840048342,0,406030447144406,0,807774504416618,0,238460695177409,0
"174","1","7","9","49","16",0,491710058192317,-1,7115097223188,0,764905153537942,0,52549181117655,0,"247102702048052",0,131346825530982,0,411052102541963,0,866411779988967,0,226647715676749,1
"175","1","7","9","51","16",0,492981628422849,-1,7013196692406,0,763158237266785,0,523432708100703,0,"236847245980034",0,601278741748253,0,414292960122862,0,812215199575983,0,245550752161156,1
"176","1","7","9","51","16",0,493369753163431,-1,707931610076,0,758857428788211,0,526029164130555,0,"248181151978167",0,129086845309656,0,406131993421271,0,802538294067682,0,249962551612447,0
"177","1","7","9","51","16",0,492290552224167,-1,700372127835,0,761321448726137,0,523301469236867,0,"236670337805385",0,5984409575461,0,411925603864313,0,803517327009907,0,243213232209498,1
"178","1","7","9","51","16",0,490183241418145,-1,6987548238519,0,75890193063541,0,523269415353701,0,"236714256966809",0,595265596439293,0,409543320695317,0,814844734726719,0,241759607760407,0
"179","1","7","9","51","16",0,50613568563504,-1,6702634773233,0,71527590426519,0,523932124632146,0,"237187971713221",0,609525771555913,0,442704770271313,0,753824121993236,0,276874160565652,0
"180","1","7","9","51","16",0,484493390081824,-1,7100583121867,0,760597022721405,0,525445627323037,0,"247613888895544",0,134036897317104,0,407654094969519,0,885961244347565,0,224567125427241,1
"181","0","7","6","51","16",0,49197543305331,-1,6995660224422,0,760905073597328,0,522607099030692,0,"234008677359465",0,601860443633847,0,411315006368366,0,805051474905408,0,242956979625053,1
"182","1","7","9","51","16",0,505913565346663,-1,6791737692616,0,715359749336851,0,525979476574017,0,"24784909006787",0,135951970741332,0,436647221777876,0,801156745975802,0,255700323283642,1
"183","1","7","9","51","16",0,490269603913351,-1,6997621103588,0,760079061130053,0,523267248366905,0,"236678197820271",0,59753199037945,0,410934298169121,0,810054657470503,0,24260428873909,1
"184","1","7","9","51","16",0,497896920056246,-1,7387405939494,0,747406268443032,0,535336135105216,0,"294581756812919",0,418208761698404,0,375177373690342,0,831562256208586,0,241342967818301,0
"185","1","7","9","51","16",0,493134950073215,-1,7017724890753,0,764987529640483,0,522353838588312,0,"235911602946854",0,619975490266902,0,412425049042448,0,875245119828797,0,216268828158109,1
"186","1","7","9","51","16",0,492202525026532,-1,7002388783439,0,761565994637499,0,523361128327236,0,"236775705928945",0,598861221505106,0,412376246132126,0,811650400007334,0,243958982587238,0
"187","0","7","6","51","16",0,48759096509229,-1,7007848203941,0,760164694055162,0,523258534619663,0,"236762177105871",0,599526235891545,0,411949359428586,0,812432135829564,0,243325789886017,0
"188","1","7","9","51","16",0,493464287982733,-1,6992404178073,0,761063708091086,0,523395567670546,0,"236786201227528",0,597000376902456,0,411311956345759,0,816334129910388,0,243437353714335,1
"189","1","7","9","51","16",0,490280322014165,-1,6997581360934,0,760079219791123,0,523253843454714,0,"236627918163255",0,597601687766387,0,410926917511652,0,810034822657934,0,242601512570235,0
"190","0","7","8","51","16",0,494569941557746,-1,7043905320965,0,770033152966754,0,522925772490624,0,"235567891707577",0,610918643961544,0,419272823047771,0,873866902457395,0,222341793979367,0
"191","1","7","9","51","16",0,490632860758999,-1,6997190214123,0,76015463827184,0,523285651450324,0,"236710745786192",0,597365642352295,0,410934560019084,0,810389880149122,0,242646892421133,0
"192","1","7","9","51","16",0,500172363482235,-1,705038665077,0,773978409831148,0,523184438434998,0,"235824933488298",0,614152022863031,0,423072932025509,0,882647904773075,0,226193534913463,1
"193","1","7","9","51","16",0,489985460489493,-1,7033305981004,0,76684697660617,0,522761296789748,0,"235483234757327",0,608205654730939,0,416450433380543,0,874817089874218,0,219840125934402,1
"194","1","7","9","51","16",0,493922962462334,-1,7043386503819,0,769538649935137,0,522900643916888,0,"235538521500312",0,610474047027464,0,418792832698766,0,873339738782982,0,221889895496249,1
"195","1","7","9","51","16",0,493772656529497,-1,6980741112298,0,75830702286586,0,52287064496376,0,"237127923231657",0,609203455358616,0,406832858121488,0,810195717998264,0,238968296282548,0
"196","1","7","9","51","16",0,489622630988234,-1,7034551535474,0,76677035245463,0,522754929651897,0,"235484164328849",0,608319921489181,0,416450534639881,0,874509251100499,0,219796806393825,1
"197","1","7","9","51","16",0,489599963769739,-1,7106794613296,0,762684519009579,0,525354554255589,0,"246967259132966",0,131102002031594,0,408737435195876,0,861244432137105,0,224437814370483,0
"198","0","7","6","51","16",0,484630792124243,-1,7000399354175,0,761069147796785,0,522585632740388,0,"23542670459194",0,601106538806401,0,410614064294695,0,887789011534086,0,215527150768048,0
"199","1","7","9","51","16",0,489985628571253,-1,7033689853785,0,766846690130886,0,522763059536426,0,"235483927911488",0,608203968993293,0,416450343624976,0,874820287149484,0,21984016225254,0
"200","1","7","9","51","16",0,489435776713999,-1,6989665893744,0,758814569572482,0,523214615018589,0,"236657276528484",0,595723219153947,0,409490067166157,0,809454286068377,0,241378494932004,0
"201","1","7","9","51","16",0,493150447557507,-1,7115987389007,0,765330692192075,0,525469364299067,0,"246999486138407",0,131345604944673,0,410927831649609,0,858196778409631,0,226226151492728,1
"202","0","7","6","51","16",0,487845388420575,-1,7038869536868,0,766344115390865,0,522724134229754,0,"23550830723102",0,608666223371899,0,416757004304627,0,875404340571639,0,220009100821281,1
"203","0","7","12","51","16",0,483440457933435,-1,7020385180201,0,763191007110115,0,522697782540174,0,"235630214034743",0,605823578901103,0,413969703193293,0,895437229475967,0,218456926457337,0
"204","1","7","9","51","16",0,489258879416025,-1,703217872745,0,766696423554007,0,522730281995256,0,"235478992896933",0,608448932368993,0,416451171784976,0,874170985657619,0,219752948324061,1
"205","1","7","9","51","16",0,489985613205442,-1,7033681884794,0,766846652765265,0,522763840780196,0,"235487185507449",0,608199056375316,0,416450414877821,0,874822282324813,0,219840088575891,0
"206","1","7","9","51","16",0,489985620916967,-1,7033704050915,0,766846636375761,0,522763950530681,0,"235487200376738",0,608198999286258,0,416450409751188,0,874822460026317,0,219840091539757,1
"207","1","7","9","51","16",0,49091087714171,-1,7038400159846,0,767762193773332,0,522813050923543,0,"235519010514009",0,609252103314075,0,417411140769661,0,875557671684495,0,220700466158811,1
"208","1","7","9","49","16",0,494200996255239,-1,7011536398949,0,765207363198835,0,522387161629714,0,"2359295530451",0,619708569112621,0,41209541486557,0,877859855085335,0,21615678941937,0
"209","0","7","6","51","16",0,488917640569954,-1,6994998043161,0,759375201479673,0,523249837018632,0,"236720933326593",0,597113825342523,0,410429312051319,0,813063859797761,0,242251661081781,1
"210","1","7","9","51","16",0,492059577718421,-1,7033482036142,0,767721802083882,0,522793753617188,0,"23545698061384",0,608451620275805,0,41679558373776,0,871238657786741,0,220061294632114,1
"211","1","7","9","51","16",0,494267158359413,-1,7095607918487,0,761997407701719,0,52511101692789,0,"247999199446711",0,136249777052259,0,405545373948646,0,866078165523684,0,222004708769041,1
"212","1","7","9","51","16",0,491557125781515,-1,7000658763174,0,761070959994505,0,523331883062789,0,"236754581526888",0,59840280064544,0,411896158854395,0,811122725416856,0,243507009385017,1
"213","0","7","8","51","16",0,493291332389093,-1,7038151703984,0,768981139631168,0,522896230483889,0,"235582565408239",0,609787836318536,0,418371114933531,0,877553512248376,0,221733905193381,1
"214","1","7","9","51","16",0,494001326709087,-1,7042115315763,0,769256177593541,0,522860498559226,0,"235466186686709",0,609979668551083,0,418248818299776,0,868708841393497,0,221225960530748,0
"215","1","7","9","51","16",0,498109597114084,-1,7017300056662,0,765723233728752,0,523587189900565,0,"236888037743879",0,602463818489376,0,416148260815488,0,811808575258813,0,2473675733001,1
"216","1","7","9","51","16",0,518156741595076,-1,7178712207592,0,748502936981497,0,532401989295692,0,"27576016616085",0,276056887904897,0,386675114237973,0,665561189292008,0,311964068729439,0
"217","1","7","9","51","16",0,487703238958571,-1,6949652824868,0,751071351559107,0,523743909486265,0,"237977220916654",0,584523647984297,0,403406708769054,0,755413275987431,0,264072398612092,0
"218","1","7","9","51","16",0,49340201705256,-1,7011039773269,0,762960157672863,0,523399969609988,0,"236776197243837",0,600690955519835,0,413757724794566,0,807864139355698,0,24493207285274,0
"219","1","7","9","51","16",0,492202706763095,-1,7002774098507,0,76156571348382,0,523362988119326,0,"236775366223329",0,598861102914195,0,412376113146506,0,811653222630546,0,243959026950321,1
"220","1","7","9","51","16",0,489770591202719,-1,6961999672656,0,754480684267893,0,522695012598429,0,"237021846157085",0,604876473115394,0,403029901198984,0,811755914675224,0,235781366639923,0
"221","0","7","8","51","16",0,494430231928794,-1,7018731561384,0,765934864307998,0,522433485365928,0,"235988649223522",0,620799832122887,0,413285461172389,0,879825415863579,0,217252645928709,1
"222","1","7","9","51","16",0,493510869118414,-1,7058943812488,0,755203098259453,0,525539716745427,0,"248634038022918",0,130548743399417,0,400603610611369,0,804684404772339,0,24508889955254,0
"223","1","7","9","51","16",0,491273352789722,-1,7037595099944,0,767838407715411,0,52282377138682,0,"235526419039387",0,609124823993771,0,417411390147687,0,875873621699976,0,22074383731311,0
"224","1","7","9","51","16",0,491416069056245,-1,7113145460825,0,764432657498993,0,525489853658709,0,"24721900758723",0,132356719780752,0,410393289508801,0,865832842661045,0,226120856567741,1
"225","1","7","9","51","16",0,497841139896919,-1,7013077838492,0,765240814435294,0,523598284968114,0,"236924266514741",0,601670461287749,0,415726027450195,0,816342333866053,0,247255556694804,0
"226","1","7","9","51","16",0,494499411490098,-1,700801696564,0,763133731351999,0,523459801859234,0,"236826397702809",0,600176807223276,0,413737373536262,0,812949532889105,0,245251904171021,1
"227","1","7","9","51","16",0,487782466363276,-1,728724401782,0,759597247868044,0,531254536321935,0,"270282276189628",0,274583437934422,0,401125550535181,0,847176903057357,0,24114943537304,0
"228","1","7","9","51","16",0,491416725044609,-1,7114284898536,0,764251874614018,0,525549402094716,0,"24761872604662",0,135154598632748,0,410201044613641,0,867106215770045,0,226198449770305,1
"229","1","7","9","51","16",0,495421327634536,-1,7021640198199,0,766562399687399,0,522444900386229,0,"235968251638735",0,621300018344022,0,413789818053285,0,876517306258473,0,217560470595939,0
"230","1","7","9","51","16",0,491712642311324,-1,7115283965729,0,764952075192681,0,525477770754973,0,"246990098349369",0,130566249941819,0,41112676058138,0,866229814555299,0,226656132205294,1
"231","1","7","9","51","16",0,48692141957715,-1,7129008229872,0,765715447018414,0,525830578654946,0,"246567458892955",0,129566938226294,0,414242117570348,0,865123719202195,0,229384905484371,0
"232","1","7","9","51","16",0,4837104606888,-1,698617031617,0,755779533856958,0,523004990061622,0,"236532135344732",0,5942089161942,0,407077651811093,0,804695399879051,0,238819867187169,1
"233","1","7","9","51","16",0,489627278405114,-1,6995140600306,0,759582656928277,0,523233674963248,0,"236651017723096",0,597078823103619,0,410453201129581,0,80952377118617,0,242152613471651,1
"234","1","6","9","51","16",0,49520003483483,-1,7099590226019,0,762884946263875,0,525167511561693,0,"248089497975577",0,136634380658214,0,406555821884856,0,867494298942999,0,222969130997716,1
"235","1","7","9","51","16",0,489821656832111,-1,7042017794922,0,767532606213953,0,522791191611628,0,"235507768099055",0,609616828718605,0,417411562374652,0,874624532007113,0,2205710336032,0
"236","1","7","9","51","16",0,49488729860776,-1,6977641309189,0,760994983931098,0,521830770295179,0,"236321194519737",0,628728481604536,0,405818399234428,0,877510309650737,0,210626475506916,0
